date_or_order,day_index,split_code,actual_productivity,predicted_productivity,pi_lower,pi_upper,is_burn_in,series,p_alarm,actual_alarm,_order_key,team_display,department_display,targeted_productivity,incentive,wip,no_of_workers,over_time,smv,no_of_style_change,quarter,date,forecast_gap,below_target,risk_status,risk_flag,interval_width,suggested_focus
3,3,0,0.800684366,0.7435512476646381,0.2585438268345811,0.9604356659878645,True,8__1,0.4050921016066293,0,3,Team 8,Sewing,0.8,38,1047.0,56.5,6780,25.9,0,1,2015-01-05,-0.05644875233536195,True,High Risk,1,0.7018918391532833,Review WIP
4,4,0,0.800128721,0.7494075255885381,0.2672827461145968,0.9610743957565449,True,8__1,0.395123994456383,0,4,Team 8,Sewing,0.8,38,1083.0,56.5,10170,25.9,0,1,2015-01-06,-0.050592474411461974,True,Watch,0,0.6937916496419481,Review WIP
5,5,0,0.850136766,0.8386554444724759,0.3897808931444378,0.9771998717856368,True,8__1,0.2418274167596785,0,5,Team 8,Sewing,0.8,60,1135.0,56.5,10170,25.9,0,1,2015-01-07,0.03865544447247582,False,Healthy,0,0.587418978641199,No immediate action
6,6,0,0.850136766,0.8318219476251459,0.380495712784011,0.9758010877528814,True,8__1,0.2530869947591337,0,6,Team 8,Sewing,0.8,60,1026.0,56.5,10170,25.9,0,2,2015-01-08,0.0318219476251459,False,Healthy,0,0.5953053749688704,No immediate action
7,7,0,0.850136766,0.8363486736285306,0.3900618645183736,0.9763925824488184,True,8__1,0.2441107283307627,0,7,Team 8,Sewing,0.8,60,1158.0,56.5,10170,25.9,0,2,2015-01-10,0.03634867362853056,False,Healthy,0,0.5863307179304449,No immediate action
8,8,0,0.850136766,0.8385172818482827,0.3954679168379354,0.976606015306813,False,8__1,0.2394611327201835,0,8,Team 8,Sewing,0.8,60,1209.0,56.5,10170,25.9,0,2,2015-01-11,0.038517281848282625,False,Healthy,0,0.5811380984688777,No immediate action
9,9,0,0.850136766,0.8398830765107206,0.3992835626366506,0.9767052455756872,False,8__1,0.2363525156674559,0,9,Team 8,Sewing,0.8,60,1233.0,56.5,10170,25.9,0,2,2015-01-12,0.03988307651072054,False,Healthy,0,0.5774216829390366,No immediate action
10,10,0,0.850252525,0.8405300895446263,0.401672870376668,0.9766976935715008,False,8__1,0.2346192597277351,0,10,Team 8,Sewing,0.8,60,1211.0,57.0,10260,25.9,0,2,2015-01-13,0.040530089544626224,False,Healthy,0,0.5750248231948328,No immediate action
11,11,0,0.850136766,0.8410260201138814,0.403613330067157,0.976682213632904,False,8__1,0.2332405213445036,0,11,Team 8,Sewing,0.8,60,1218.0,56.5,10170,25.9,0,2,2015-01-14,0.041026020113881345,False,Healthy,0,0.5730688835657469,No immediate action
12,12,0,0.850415628,0.8316054775059252,0.3881222196534,0.9749393790616508,False,8__1,0.2499926786826679,0,12,Team 8,Sewing,0.8,60,1177.0,56.5,8970,25.9,0,3,2015-01-15,0.03160547750592513,False,Healthy,0,0.5868171594082509,No immediate action
13,13,0,0.800128721,0.795171938292733,0.333657295607541,0.9681210114538498,False,8__1,0.3146521505748767,0,13,Team 8,Sewing,0.8,50,1292.0,56.5,10170,25.9,0,3,2015-01-17,-0.004828061707267017,True,Watch,0,0.6344637158463088,Review WIP
14,14,0,0.800128721,0.7503455506661283,0.2800856688807038,0.9589680540528523,False,8__1,0.3906065836940928,0,14,Team 8,Sewing,0.8,38,1288.0,56.5,10170,25.9,0,3,2015-01-18,-0.04965444933387175,True,Watch,0,0.6788823851721486,Review WIP
15,15,0,0.800162602,0.8046245960786798,0.3481184336758015,0.969755449052947,False,8__1,0.2975374185802918,0,15,Team 8,Sewing,0.8,50,1380.0,56.5,3630,25.9,0,3,2015-01-19,0.00462459607867971,False,Healthy,0,0.6216370153771456,No immediate action
16,16,0,0.800128721,0.8004102073934644,0.3426372963810594,0.968885576186723,False,8__1,0.3047870346013858,0,16,Team 8,Sewing,0.8,50,1434.0,56.5,10170,25.9,0,3,2015-01-20,0.00041020739346431245,False,Watch,0,0.6262482798056637,Review WIP
17,17,0,0.800436542,0.7300775255841665,0.2609440455400654,0.9542076346850236,False,8__1,0.4231920081239697,0,17,Team 8,Sewing,0.8,38,562.0,56.5,7470,25.9,0,3,2015-01-21,-0.06992247441583355,True,High Risk,1,0.6932635891449581,Review incentive
18,18,0,0.555500132,0.681281944989311,0.2178909507786625,0.9427510854130288,False,8__1,0.4985466394085324,1,18,Team 8,Sewing,0.8,30,980.0,56.5,10770,40.99,0,4,2015-01-22,-0.118718055010689,True,High Risk,1,0.7248601346343663,Review incentive
19,19,0,0.34998951,0.7243821475335936,0.2557016349971339,0.952866042207021,False,8__1,0.0698250509351529,0,19,Team 8,Sewing,0.35,23,1448.0,52.0,9360,15.09,0,4,2015-01-24,0.37438214753359367,False,Healthy,0,0.697164407209887,No immediate action
20,20,0,0.500061916,0.7282543878056933,0.2595705272185412,0.953706319246446,False,8__1,0.1486836058829715,0,20,Team 8,Sewing,0.5,23,1557.0,52.0,720,15.09,0,4,2015-01-25,0.2282543878056933,False,Healthy,0,0.6941357920279048,No immediate action
21,21,0,0.600143365,0.723345386337078,0.2550949603019308,0.9525400213661912,False,8__1,0.2280447489129659,0,21,Team 8,Sewing,0.6,23,1519.0,52.0,360,15.09,0,4,2015-01-26,0.12334538633707803,False,Healthy,0,0.6974450610642604,No immediate action
22,22,0,0.650307143,0.7087204498724914,0.2420660035560769,0.9490496489970658,False,8__1,0.291415157926486,0,22,Team 8,Sewing,0.65,23,976.0,52.0,240,15.09,0,4,2015-01-27,0.058720449872491365,False,Healthy,0,0.7069836454409889,No immediate action
23,23,0,0.467693269,0.5071073860095726,0.1175216280613929,0.888262392906061,False,8__1,0.6130666238197939,1,23,Team 8,Sewing,0.7,0,336.0,52.0,6240,38.09,0,4,2015-01-28,-0.19289261399042734,True,High Risk,1,0.7707407648446681,Review incentive
25,24,0,0.286984568,0.6202208509478552,0.1750557322379234,0.9264687431364208,False,8__1,0.2612242868147776,1,25,Team 8,Sewing,0.5,0,1144.0,54.0,6480,23.54,0,0,2015-01-31,0.12022085094785517,False,Healthy,0,0.7514130108984974,No immediate action
26,25,0,0.466821212,0.5754642798244688,0.1499795867976682,0.9125059611231632,False,8__1,0.4156061673456352,1,26,Team 8,Sewing,0.6,0,1196.0,55.0,6600,24.26,0,1,2015-02-01,-0.024535720175531184,True,High Risk,1,0.762526374325495,Review WIP
27,26,0,0.260978788,0.5715870692179528,0.1481558042834229,0.9111060610349928,False,8__1,0.4751434698471845,1,27,Team 8,Sewing,0.65,0,1435.0,55.0,6600,24.26,0,1,2015-02-02,-0.07841293078204725,True,High Risk,1,0.7629502567515699,Review WIP
28,27,0,0.586465465,0.5569897645118147,0.1410561727489679,0.9059851493256263,False,8__1,0.5503014194631843,1,28,Team 8,Sewing,0.7,0,1363.0,55.5,6660,24.26,0,1,2015-02-03,-0.14301023548818526,True,High Risk,1,0.7649289765766585,Review WIP
29,28,0,0.700135088,0.5445040413172069,0.1351820680389186,0.901476585466302,False,8__1,0.5664412213717688,0,29,Team 8,Sewing,0.7,0,1248.0,57.0,6840,29.12,0,1,2015-02-04,-0.1554959586827931,True,High Risk,1,0.7662945174273834,Review WIP
30,29,0,0.496549708,0.5660150141710893,0.1460270798967021,0.9087628547931628,False,8__1,0.5386228620772173,1,30,Team 8,Sewing,0.7,0,1167.0,57.0,6840,24.26,0,1,2015-02-05,-0.1339849858289106,True,High Risk,1,0.7627357748964607,Review WIP
31,30,0,0.365318713,0.5600437962761494,0.1433027103974322,0.9065292060362478,False,8__1,0.5464725279635533,1,31,Team 8,Sewing,0.7,0,652.0,57.0,6840,24.26,0,1,2015-02-07,-0.13995620372385054,True,High Risk,1,0.7632264956388155,Review incentive
32,31,0,0.353259649,0.5344882696718778,0.1310759350990504,0.8973839012185985,False,8__1,0.5794190054313682,1,32,Team 8,Sewing,0.7,0,154.0,57.0,6840,24.26,0,2,2015-02-08,-0.16551173032812216,True,High Risk,1,0.766307966119548,Review incentive
33,32,0,0.350301724,0.5377280099570677,0.1324927428027197,0.8986417959138134,False,8__1,0.2060258736948713,0,33,Team 8,Sewing,0.35,0,901.0,58.0,6960,30.1,1,2,2015-02-09,0.18772800995706773,False,Healthy,0,0.7661490531110937,No immediate action
34,33,0,0.393548851,0.6775640445984348,0.2178094771721189,0.9408963275092282,False,8__1,0.1974123382786654,1,34,Team 8,Sewing,0.5,30,1061.0,58.0,6960,30.1,1,2,2015-02-10,0.17756404459843478,False,Healthy,0,0.7230868503371093,No immediate action
35,34,0,0.714410494,0.6726809783304045,0.2141603391852348,0.9395976408245064,False,8__1,0.2898269293046901,0,35,Team 8,Sewing,0.6,30,1069.0,58.0,4560,30.1,1,2,2015-02-11,0.07268097833040454,False,Healthy,0,0.7254373016392716,No immediate action
36,35,0,0.463403955,0.5259984420538426,0.1273687613380424,0.8940790681214149,False,8__1,0.5346041650511493,1,36,Team 8,Sewing,0.65,0,1193.0,59.0,7080,30.1,1,2,2015-02-12,-0.12400155794615741,True,High Risk,1,0.7667103067833725,Review WIP
37,36,0,0.700206125,0.5254888778758118,0.127341691123723,0.8937134605667773,False,8__1,0.5909708840435077,0,37,Team 8,Sewing,0.7,0,824.0,60.0,5160,30.1,1,2,2015-02-14,-0.17451112212418818,True,High Risk,1,0.7663717694430543,Review incentive
38,37,0,0.700573099,0.6786228795867013,0.2188454603106234,0.9410992386742608,False,8__1,0.3840357694333349,0,38,Team 8,Sewing,0.7,40,507.0,59.0,5880,30.1,1,3,2015-02-15,-0.021377120413298645,True,Watch,0,0.7222537783636374,Review incentive
39,38,0,0.621971751,0.5062565370450405,0.1173564782120144,0.8877420925318488,False,8__1,0.6142138821747672,0,39,Team 8,Sewing,0.7,27,7.0,59.0,7080,30.1,2,3,2015-02-16,-0.19374346295495948,True,High Risk,1,0.7703856143198343,Review incentive
40,39,0,0.600982906,0.6545259252728096,0.1995149064570247,0.9352690095255376,False,8__1,0.3135657818734476,0,40,Team 8,Sewing,0.6,23,179.0,58.0,0,29.4,2,3,2015-02-17,0.05452592527280964,False,Watch,0,0.7357541030685129,Review incentive
41,40,1,0.251399254,0.5322622024636513,0.1302098842014593,0.896430849080898,False,8__1,0.5264923974359681,1,41,Team 8,Sewing,0.65,0,962.0,57.0,4560,29.4,2,3,2015-02-18,-0.11773779753634872,True,High Risk,1,0.7662209648794387,Review incentive
42,41,1,0.7,0.519527802988121,0.1246113798195469,0.8914989283637131,False,8__1,0.5984514163234932,0,42,Team 8,Sewing,0.7,0,1116.0,57.0,6240,29.4,2,3,2015-02-19,-0.180472197011879,True,High Risk,1,0.7668875485441662,Review WIP
43,42,1,0.700614035,0.7074042525705649,0.2427627757380609,0.9482391873179304,False,8__1,0.3427403391598896,0,43,Team 8,Sewing,0.7,40,1146.0,57.0,6840,29.4,2,4,2015-02-22,0.007404252570564984,False,Watch,0,0.7054764115798695,Review WIP
44,43,1,0.700614035,0.7058160879930865,0.2414905067670289,0.9478231603433536,False,8__1,0.3449819620961779,0,44,Team 8,Sewing,0.7,40,1094.0,57.0,6840,29.4,2,4,2015-02-23,0.005816087993086527,False,Watch,0,0.7063326535763247,Review WIP
45,44,1,0.700518519,0.7087648298833562,0.2442478887748361,0.9484907811762976,False,8__1,0.3406632053330046,0,45,Team 8,Sewing,0.7,40,1079.0,58.0,4560,29.4,2,4,2015-02-24,0.008764829883356251,False,Watch,0,0.7042428924014614,Review WIP
46,45,1,0.700362069,0.6426467304367484,0.1934088776873483,0.931162049310002,False,8__1,0.4346502857460851,0,46,Team 8,Sewing,0.7,30,847.0,58.0,6960,29.4,1,4,2015-02-25,-0.057353269563251597,True,High Risk,1,0.7377531716226537,Review incentive
47,46,1,0.750206897,0.7758244969903602,0.314573201262407,0.9633627374868312,False,8__1,0.2910812422422628,0,47,Team 8,Sewing,0.75,56,916.0,58.0,6960,29.4,2,4,2015-02-26,0.025824496990360157,False,Healthy,0,0.6487895362244243,No immediate action
48,47,1,0.750425926,0.7733222146417177,0.3116756394964881,0.9628179722275084,False,8__1,0.29501421708022,0,48,Team 8,Sewing,0.75,56,792.0,58.0,4560,29.4,2,4,2015-02-28,0.023322214641717687,False,Healthy,0,0.6511423327310204,No immediate action
49,48,1,0.75075,0.7674069553453566,0.3048762379124196,0.96153348448461,False,8__1,0.3043385597229437,0,49,Team 8,Sewing,0.75,56,622.0,57.0,6240,29.4,0,1,2015-03-01,0.017406955345356634,False,Watch,0,0.6566572465721904,Review team conditions
50,49,2,0.750473684,0.7108199724963301,0.2467234447013309,0.9488139735636468,False,8__1,0.3926482284049011,0,50,Team 8,Sewing,0.75,45,551.0,57.0,6840,29.4,0,1,2015-03-02,-0.03918002750366989,True,Watch,0,0.7020905288623159,Review team conditions
51,50,2,0.750473684,0.7631713298939348,0.3000921835647672,0.9606095721491196,False,8__1,0.3110169937873878,0,51,Team 8,Sewing,0.75,56,534.0,57.0,6840,29.4,0,1,2015-03-03,0.013171329893934769,False,Watch,0,0.6605173885843524,Review team conditions
52,51,2,0.433263158,0.5039274740676148,0.1179279213305607,0.8853090616930858,False,8__1,0.7257902047541666,1,52,Team 8,Sewing,0.8,0,30.0,57.0,6840,29.4,0,1,2015-03-04,-0.2960725259323852,True,High Risk,1,0.767381140362525,Review incentive
55,52,2,0.600528571,0.5198220057967016,0.1254823189102965,0.8909559857327958,False,8__1,0.4872468985018217,0,55,Team 8,Sewing,0.6,0,869.0,56.0,6720,30.48,1,2,2015-03-08,-0.08017799420329841,True,High Risk,1,0.7654736668224993,Review incentive
56,53,2,0.650421429,0.6497723177520816,0.1987149801455705,0.932987579338024,False,8__1,0.3697032847353268,0,56,Team 8,Sewing,0.65,26,953.0,56.0,6720,30.48,1,2,2015-03-09,-0.00022768224791847036,True,Watch,0,0.7342725991924535,Review incentive
57,54,2,0.700505263,0.6669237382122283,0.2111507945936175,0.9376224246726188,False,8__1,0.4003008145332181,0,57,Team 8,Sewing,0.7,30,923.0,57.0,6840,30.48,1,2,2015-03-10,-0.03307626178777168,True,High Risk,1,0.7264716300790013,Review incentive
58,55,2,0.700505263,0.667384864350089,0.2115420070996114,0.9377286136716702,False,8__1,0.3996319260358171,0,58,Team 8,Sewing,0.7,30,914.0,57.0,6840,30.48,1,2,2015-03-11,-0.03261513564991092,True,Watch,0,0.7261866065720588,Review incentive
1,0,0,0.956270833,0.539340076756848,0.0948160844844062,0.92909023719155,True,9__0,0.6581535716918439,0,1,Team 9,Finishing,0.8,0,,8.0,960,4.15,0,1,2015-01-03,-0.260659923243152,True,High Risk,1,0.8342741527071438,Review team conditions
2,1,0,0.931645833,0.6408774527278006,0.1405600201220677,0.9513675570008834,True,9__0,0.548214178364948,0,2,Team 9,Finishing,0.8,0,,8.0,960,3.94,0,1,2015-01-04,-0.15912254727219943,True,High Risk,1,0.8108075368788157,Review team conditions
3,2,0,0.820833333,0.7124043149160308,0.1876587763692422,0.963984993276522,True,9__0,0.4580549821137425,0,3,Team 9,Finishing,0.8,0,,8.0,1920,2.9,0,1,2015-01-05,-0.0875956850839692,True,High Risk,1,0.7763262169072798,Review overtime
4,3,0,0.858143939,0.7069295347332256,0.185805836718174,0.9625214819074962,True,9__0,0.4651594447873465,0,4,Team 9,Finishing,0.8,0,,8.0,1440,3.94,0,1,2015-01-06,-0.09307046526677443,True,High Risk,1,0.7767156451893222,Review team conditions
5,4,0,0.880530303,0.7252588305258084,0.2016423411683104,0.9652954918687664,True,9__0,0.4399645934383692,0,5,Team 9,Finishing,0.8,0,,8.0,1440,3.94,0,1,2015-01-07,-0.07474116947419163,True,High Risk,1,0.763653150700456,Review team conditions
6,5,0,0.891723485,0.7352282525779638,0.2114526192590292,0.9666695782377768,True,9__0,0.4257272892769402,0,6,Team 9,Finishing,0.8,0,,8.0,1440,3.94,0,2,2015-01-08,-0.06477174742203629,True,High Risk,1,0.7552169589787476,Review team conditions
7,6,0,0.858143939,0.7522641954482666,0.2281098205144008,0.969230485347045,True,9__0,0.4009102597338469,0,7,Team 9,Finishing,0.8,0,,8.0,1440,3.94,0,2,2015-01-10,-0.04773580455173343,True,High Risk,1,0.7411206648326443,Review team conditions
8,7,0,0.858143939,0.7619178005096247,0.2386799431434883,0.9705864615942604,True,9__0,0.3863451175878494,0,8,Team 9,Finishing,0.8,0,,8.0,1440,3.94,0,2,2015-01-11,-0.03808219949037539,True,Watch,0,0.7319065184507721,Review team conditions
9,8,0,0.858143939,0.7700134998417983,0.2480380309854623,0.9717070443241906,False,9__0,0.3738760484548401,0,9,Team 9,Finishing,0.8,0,,8.0,1440,3.94,0,2,2015-01-12,-0.0299865001582017,True,Watch,0,0.7236690133387284,Review team conditions
10,9,0,0.858143939,0.776894803148186,0.2563718767229415,0.9726481656264436,False,9__0,0.3630907522296515,0,10,Team 9,Finishing,0.8,0,,8.0,1440,3.94,0,2,2015-01-13,-0.023105196851814003,True,Watch,0,0.7162762889035021,Review team conditions
11,10,0,0.858143939,0.7828125564623559,0.2638347446258997,0.9734494814917254,False,9__0,0.3536760758213192,0,11,Team 9,Finishing,0.8,0,,8.0,1440,3.94,0,2,2015-01-14,-0.01718744353764412,True,Watch,0,0.7096147368658257,Review team conditions
12,11,0,0.858143939,0.7758096581569349,0.2567318087658656,0.9722576908960028,False,9__0,0.3643005918072435,0,12,Team 9,Finishing,0.8,0,,8.0,1440,3.94,0,3,2015-01-15,-0.024190341843065122,True,Watch,0,0.7155258821301371,Review team conditions
13,12,0,0.82680303,0.8009576423875202,0.2874356056414759,0.975996781402673,False,9__0,0.3243860271722054,0,13,Team 9,Finishing,0.8,0,,10.0,1800,3.94,0,3,2015-01-17,0.0009576423875201634,False,Watch,0,0.6885611757611971,Review overtime
14,13,0,0.582045455,0.8023767747863109,0.2898731150152168,0.9761384345839244,False,9__0,0.3218829263397226,1,14,Team 9,Finishing,0.8,0,,10.0,1800,3.94,0,3,2015-01-18,0.00237677478631082,False,Watch,0,0.6862653195687076,Review overtime
15,14,0,0.964106061,0.7937835327664313,0.2795605284113118,0.9747784284496522,False,9__0,0.3355015426287173,0,15,Team 9,Finishing,0.8,0,,10.0,1800,3.94,0,3,2015-01-19,-0.006216467233568723,True,Watch,0,0.6952179000383405,Review overtime
16,15,0,0.72830303,0.8084676019475844,0.2989951588385808,0.9769248677962435,False,9__0,0.3115954275189669,0,16,Team 9,Finishing,0.8,0,,10.0,1800,3.94,0,3,2015-01-20,0.008467601947584336,False,Watch,0,0.6779297089576628,Review overtime
17,16,0,0.827147436,0.783143715195884,0.2676205636011769,0.9730400987606356,False,9__0,0.3520941433649358,0,17,Team 9,Finishing,0.8,0,,8.0,2400,3.94,0,3,2015-01-21,-0.01685628480411605,True,Watch,0,0.7054195351594587,Review overtime
19,17,0,0.261174242,0.7812148176074484,0.2658184765425462,0.972680881257358,False,9__0,0.1878440514495255,1,19,Team 9,Finishing,0.6,0,,8.0,1440,3.94,0,4,2015-01-24,0.1812148176074484,False,Healthy,0,0.7068624047148118,No immediate action
25,18,0,0.971866667,0.6686129042384596,0.1661453244934628,0.9535703458634188,False,9__0,0.4613957514055161,0,25,Team 9,Finishing,0.75,0,,2.0,240,3.94,0,0,2015-01-31,-0.08138709576154035,True,High Risk,1,0.7874250213699561,Review staffing
27,19,0,0.994270833,0.8118318648465384,0.3051436571427445,0.9772559976154184,False,9__0,0.2594121948579739,0,27,Team 9,Finishing,0.75,0,,8.0,960,3.94,0,1,2015-02-02,0.061831864846538354,False,Healthy,0,0.6721123404726739,No immediate action
28,20,0,0.919954545,0.8535028725731043,0.3726258706209148,0.9831185945459764,False,9__0,0.1943751634242578,0,28,Team 9,Finishing,0.75,0,,11.0,1320,3.94,0,1,2015-02-03,0.10350287257310431,False,Healthy,0,0.6104927239250616,No immediate action
29,21,0,0.755166667,0.8362991534480552,0.3427415760788903,0.9807222065601257,False,9__0,0.2213325011856921,0,29,Team 9,Finishing,0.75,0,,8.0,960,3.94,0,1,2015-02-04,0.08629915344805517,False,Healthy,0,0.6379806304812354,No immediate action
31,22,0,0.771583333,0.8337284496553251,0.3388602573273239,0.980332712314031,False,9__0,0.2683094701077341,0,31,Team 9,Finishing,0.8,0,,8.0,960,3.94,0,1,2015-02-07,0.033728449655325066,False,Healthy,0,0.641472454986707,No immediate action
32,23,0,0.607416667,0.8259037107764131,0.3268496109530717,0.979188693666249,False,9__0,0.2815217319911829,1,32,Team 9,Finishing,0.8,0,,8.0,960,3.94,0,2,2015-02-08,0.02590371077641307,False,Healthy,0,0.6523390827131774,No immediate action
33,24,0,0.697708333,0.8202311902877186,0.3186010153721001,0.9783402801759769,False,9__0,0.2909794413578846,0,33,Team 9,Finishing,0.8,0,,8.0,960,3.94,0,2,2015-02-09,0.02023119028771858,False,Healthy,0,0.6597392648038767,No immediate action
34,25,0,0.6895,0.8168134055689518,0.3138678638124736,0.977814748525023,False,9__0,0.2966068485264196,0,34,Team 9,Finishing,0.8,0,,8.0,960,3.94,0,2,2015-02-10,0.016813405568951723,False,Healthy,0,0.6639468847125494,No immediate action
35,26,0,0.54175,0.8133642026469448,0.3091839780640654,0.9772813857795588,False,9__0,0.302263851290722,1,35,Team 9,Finishing,0.8,0,,8.0,960,3.94,0,2,2015-02-11,0.013364202646944712,False,Watch,0,0.6680974077154934,Review team conditions
36,27,0,0.656666667,0.8069515639022271,0.3005583227526401,0.976299188455076,False,9__0,0.3127764056929983,1,36,Team 9,Finishing,0.8,0,,8.0,960,3.94,0,2,2015-02-12,0.006951563902227065,False,Watch,0,0.675740865702436,Review team conditions
37,28,0,0.238041667,0.8031311012005184,0.2956573884286641,0.9756988592175015,False,9__0,0.3189647579798462,1,37,Team 9,Finishing,0.8,0,,8.0,960,3.94,0,2,2015-02-14,0.0031311012005184047,False,Watch,0,0.6800414707888374,Review team conditions
39,29,0,0.960433333,0.797344313300169,0.2884096923718144,0.974784488876364,False,9__0,0.3282868492854557,0,39,Team 9,Finishing,0.8,0,,10.0,1200,3.94,0,3,2015-02-16,-0.0026556866998310724,True,Watch,0,0.6863747965045497,Review team conditions
